EQUIP_ID,YEAR,MAKE,MODEL,DESCRIPTION,DEPT,SALE_PRICE,SALE_DATE,SOLD_BY,VIN,Equipment Type
51540,2005,DODGE,STRATUS,MIDSIZE SEDAN,SDOT,"2,850.00",03/23/2016,BIDADOO ONLINE AUCTION,1B3EL46T95N645215,SEDAN - MED
43641,2004,FORD,F450,PICKUP - FLATBED - CLASS 4,SDOT,"7,100.00",12/27/2018,MURPHYS AUCTION,1FDXF46P04ED47776,TRUCK - FLATBED
57025,2005,JOHN DEERE,6320,TRACTOR - FLAIL MOWER,SDOT,"23,500.00",10/30/2018,MURPHYS AUCTION,LO6320H 463289,TRACTOR - MOWER
51723,2005,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"1,525.00",03/13/2017,MURPHYS AUCTION,2G1WF52K259365032,SEDAN - MED
54541,2005,FORD,F250,PICKUP,SPU,"8,100.00",03/31/2017,BIDADOO ONLINE AUCTION,1FTNX20515EC43416,TRUCK - LIGHT
53943,2005,FORD,F350,PICKUP,DPR,"7,750.00",12/08/2016,MURPHYS AUCTION,1FTWW31565ED37092,TRUCK - LIGHT
58035,2005,TORO,328-D 4WD,"MOWER - 72"" ROTARY",DPR,"3,209.99",02/25/2016,BIDADOO ONLINE AUCTION,30626-250000415,MOWER
59850,2005,CHEVROLET,TAHOE,FULLSIZE SUV,SPD,"2,825.00",03/13/2017,MURPHYS AUCTION,1GNEC13Z05R244819,SUV - LRG
51334,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPU,"8,200.00",01/06/2016,BIDADOO ONLINE AUCTION,JTDKB22U553083591,SEDAN - SML - HYBRID
59851,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"1,100.00",10/12/2016,BIDADOO ONLINE AUCTION,2FAFP71W65X166376,SEDAN - PATROL
59852,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"2,650.00",01/05/2017,BIDADOO ONLINE AUCTION,2FAFP71W95X166372,SEDAN - PATROL
59853,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"1,700.00",03/03/2017,BIDADOO ONLINE AUCTION,2FAFP71W85X166377,SEDAN - PATROL
35699,2003,BLAW-KNOX,PF5510,ASPHALT PAVER - 16`,SDOT,"17,000.00",06/29/2017,BIDADOO ONLINE AUCTION,551035-05,PAVER
73795,2007,FORD,F150,PICKUP,DPR,"8,213.91",08/21/2017,BIDADOO ONLINE AUCTION,1FTVX12587NA46169,TRUCK - LIGHT
43626,2004,FORD,F450,PICKUP - SERVICE BODY - CLASS 4,SPU,"6,301.00",06/14/2016,BIDADOO ONLINE AUCTION,1FDXF46PX4ED18687,TRUCK - HEAVY
51803,2005,JEEP,LIBERTY,SUV - COMPACT - 4WD,SFD,"4,100.00",12/12/2017,BIDADOO ONLINE AUCTION,1J4GK48K05W686772,SUV - SML
51808,2005,JEEP,LIBERTY,SUV - COMPACT - 4WD,SFD,"4,800.00",09/21/2016,BIDADOO ONLINE AUCTION,1J4GK48K25W686773,SUV - SML
53217,2005,CHEVROLET,EXPRESS ACCESS CG23405,CARGO VAN - PRISONER,SPD,"7,000.00",07/02/2019,MURPHYS AUCTION,1GCGG25V951254446,VAN
54629,2005,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,"8,700.00",12/27/2018,MURPHYS AUCTION,1GCDT136258257782,TRUCK - LIGHT
54646,2005,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SPU,"3,400.00",05/02/2018,MURPHYS AUCTION,1GCDT196658255783,TRUCK - LIGHT
53900,2005,FORD,F250,PICKUP,DPR,"14,410.00",10/20/2016,BIDADOO ONLINE AUCTION,1FTNF21515EC43417,TRUCK - LIGHT
54670,2005,FORD,F250,PICKUP - 4X4,SPU,"7,000.00",03/13/2017,MURPHYS AUCTION,1FTSX21535EC43421,TRUCK - LIGHT
73995,2007,FORD,F150,PICKUP - DUMPING FLATBED,DPR,"10,955.00",08/21/2017,BIDADOO ONLINE AUCTION,1FTRX12W67FA78042,TRUCK - LIGHT
56556,2005,TRAILKING,TKT50,TRAILER - TILT DECK - 60000 LB GVWR,SPU,"20,878.00",08/06/2020,BIDADOO ONLINE AUCTION,1TKC028345M051632,TRAILER
G95401,2010,KENWORTH,T800B,SOLID WASTE CLASS 8,SPU,"55,400.00",10/07/2019,BIDADOO ONLINE AUCTION,1XKDPBEX0AJ266258,TRUCK - HEAVY
51007,2005,FORD,FOCUS,SUBCOMPACT SEDAN,DPR,"4,577.77",02/01/2017,BIDADOO ONLINE AUCTION,1FAFP34N25W298283,SEDAN - SML
51259,2005,FORD,FOCUS,SUBCOMPACT SEDAN,HSD,"4,150.00",01/28/2016,BIDADOO ONLINE AUCTION,1FAFP34NX5W298290,SEDAN - SML
59859,2005,FORD,CROWN VICTORIA,SEDAN - PATROL - K9 - SPARE,SPD,87.53,08/31/2016,OTHER SURPLUS METHOD,2FAFP71W65X154051,SEDAN - PATROL
35346,2000,EMERGENCY ONE,CYCLONE II,AERIAL - REAR MOUNT,SFD,"8,000.00",10/05/2018,BIDADOO ONLINE AUCTION,4EN3ABA88Y1002479,FIRE - LADDER TRUCK
54653,2005,FORD,F250,PICKUP - 4X4,SPU,"9,500.00",02/03/2016,BIDADOO ONLINE AUCTION,1FTSX21515EC43420,TRUCK - LIGHT
73022,2007,DODGE,GRAND CARAVAN,PASSENGER MINIVAN,FAS,"6,700.00",10/30/2018,MURPHYS AUCTION,1D4GP24E77B195835,VAN - MINIVAN
83956,2008,FORD,F250,PICKUP,DPR,"3,950.00",10/25/2017,MURPHYS AUCTION,1FTSX20508EA18668,TRUCK - LIGHT
83792,2008,FORD,F350,PICKUP,DPR,"8,350.00",10/02/2017,BIDADOO ONLINE AUCTION,1FTWX30548EA09267,TRUCK - LIGHT
53440,2005,CHEVROLET,EXPRESS ACCESS CG23405,CARGO VAN - PRISONER,SPD,"9,900.00",05/02/2018,MURPHYS AUCTION,1GCGG25V151254490,VAN
56560,2005,TRAILKING,TKT50,TRAILER - TILT DECK - 60000 LB GVWR,SPU,"24,800.00",02/05/2016,BIDADOO ONLINE AUCTION,1TKC028346M082994,TRAILER
51261,2005,FORD,FOCUS,SUBCOMPACT SEDAN,HSD,"4,860.00",01/28/2016,BIDADOO ONLINE AUCTION,1FAFP34N95W298281,SEDAN - SML
51157,2005,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,"2,500.00",03/23/2016,BIDADOO ONLINE AUCTION,1FAFP34N65W298285,SEDAN - SML
59845,2005,FORD,CROWN VICTORIA,PATROL CAR - IN EVIDENCE WAREHOUSE,SPD,106.70,06/28/2016,OTHER SURPLUS METHOD,2FAFP71W05X154028,SEDAN - PATROL
73803,2007,FORD,RANGER,COMPACT PICKUP,DPR,"6,200.00",05/14/2018,BIDADOO ONLINE AUCTION,1FTZR14U57PA90621,TRUCK - LIGHT
74607,2007,FORD,RANGER,COMPACT PICKUP,SPU,"7,104.00",03/01/2016,BIDADOO ONLINE AUCTION,1FTZR14U57PA90618,TRUCK - LIGHT
31651,2011,CHEVROLET,TAHOE,FULLSIZE SUV - 4X4 - LIEUT CAR,SPD,"3,700.00",04/26/2016,MURPHYS AUCTION,1GNSK2E08BR377351,SUV - LRG
74645,2007,FORD,F350,PICKUP,CEN,"15,245.00",06/25/2018,MURPHYS AUCTION,1FTWF30P67EA64239,TRUCK - LIGHT
70471,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"3,550.00",11/08/2018,BIDADOO ONLINE AUCTION,2G1WS58R279400199,SEDAN - MED
70472,2007,CHEVROLET,IMPALA,MIDSIZE SEDAN,SPD,"4,300.00",12/23/2019,BIDADOO ONLINE AUCTION,2G1WS58R479400253,SEDAN - MED
70473,2007,CHEVROLET,IMPALA,SEDAN MIDSIZE,SPD,"2,925.00",11/14/2019,MURPHYS AUCTION,2G1WS58R679400836,SEDAN - MED
EG0001,1995,CATERPILLAR,938F,SOLID WASTE WHEEL LOADER,SPU,"17,277.00",08/22/2018,BIDADOO ONLINE AUCTION,1KM01226,LOADER - WHEEL
63516,2006,CHEVROLET,EXPRESS,VAN CARGO,SPU,"12,800.00",05/02/2018,MURPHYS AUCTION,1GCHG35U861233445,VAN
84724,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"6,010.00",09/17/2019,BIDADOO ONLINE AUCTION,1FMCU59HX8KA50567,SUV - SML - HYBRID
84725,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"4,576.00",08/20/2019,BIDADOO ONLINE AUCTION,1FMCU59H08KA50562,SUV - SML - HYBRID
63160,2006,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SPD,"6,805.00",03/03/2017,BIDADOO ONLINE AUCTION,1FMCU96H56KD37081,SUV - MED - HYBRID
63205,2006,FORD,ESCAPE HYBRID,SUV COMPACT 4X4 HYBRID,FAS,"3,050.00",08/22/2018,MURPHYS AUCTION,1FMYU96H66KD37080,SUV - SML - HYBRID
P0603,2006,MANNS,TRAILER,TRAILER - WATER TANK - 3500 LB GVWR,DPR,"2,385.00",07/27/2016,BIDADOO ONLINE AUCTION,TL-1445,TRAILER
61408,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,"4,656.66",06/06/2017,BIDADOO ONLINE AUCTION,1FMYU02Z36KD02040,SUV - SML
62519,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,"4,825.00",06/29/2017,BIDADOO ONLINE AUCTION,1FMYU02Z76KD02039,SUV - SML
61829,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,"5,399.00",11/20/2019,BIDADOO ONLINE AUCTION,JTDKB22U463145936,SEDAN - SML - HYBRID
84726,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID,SPL,"3,750.00",09/08/2017,BIDADOO ONLINE AUCTION,1FMCU49H38KA50551,SUV - MED - HYBRID
84727,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"7,453.00",09/17/2019,BIDADOO ONLINE AUCTION,1FMCU59H28KA50563,SUV - SML - HYBRID
31384,2011,MERCEDES BENZ,SPRINTER,VAN CARGO CAMERA WITH GENERATOR 313841,SPU,"17,805.00",05/03/2019,MURPHYS AUCTION,WD3PF4CC1B5609866,VAN
62104,2006,FORD,FOCUS,PEO SUBCOMPACT SEDAN,SPD,"2,950.00",05/02/2018,MURPHYS AUCTION,1FAHP34N86W257957,SEDAN - SML
61457,2006,FORD,FOCUS,SEDAN - SUBCOMPACT,SFD,"2,150.01",10/30/2018,MURPHYS AUCTION,1FAHP34N56W257950,SEDAN - SML
73844,2007,FORD,F150,PICKUP - FLATBED - PRESSURE WASHER,DPR,"1,690.00",03/07/2018,MURPHYS AUCTION,1FTVX12577NA65053,TRUCK - LIGHT
84728,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"7,050.00",11/14/2019,MURPHYS AUCTION,1FMCU59H48KA50564,SUV - SML - HYBRID
84729,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"6,900.00",08/20/2019,BIDADOO ONLINE AUCTION,1FMCU59HX8KA50570,SUV - SML - HYBRID
62530,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,"4,339.99",06/06/2017,BIDADOO ONLINE AUCTION,1FMYU02Z56KD02038,SUV - SML
61342,2006,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,"3,350.00",10/25/2017,MURPHYS AUCTION,1FMYU02Z96KD02043,SUV - SML
61366,2006,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,"4,077.00",12/12/2017,BIDADOO ONLINE AUCTION,1FMYU02Z06KD02044,SUV - SML
31776,2011,NISSAN,LEAF,SEDAN SUBCOMPACT ELECTRIC,SPU,"5,300.00",07/20/2020,BIDADOO ONLINE AUCTION,JN1AZ0CP7BT005946,SEDAN - SML - ELECTRIC
61636,2006,FORD,ESCAPE,SUV COMPACT 2WD,SPU,"3,950.00",12/27/2018,MURPHYS AUCTION,1FMYU02Z56KD02041,SUV - SML
63412,2006,DODGE,SPRINTER,CARGO VAN - SPRINTER,DPR,"13,766.00",12/12/2017,BIDADOO ONLINE AUCTION,WDOPD444765962080,VAN
63866,2006,CHEVROLET,EXPRESS,CARGO VAN,DPR,"7,985.00",06/20/2018,BIDADOO ONLINE AUCTION,1GCHG35U961271623,VAN
61806,2006,FORD,ESCAPE,SUV - COMPACT - 2WD,SFD,"4,950.00",09/28/2016,BIDADOO ONLINE AUCTION,1FMYU02Z76KD02042,SUV - SML
84730,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"5,500.00",08/20/2019,BIDADOO ONLINE AUCTION,1FMCU59H78KA50557,SUV - SML - HYBRID
84731,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"3,250.00",07/02/2019,MURPHYS AUCTION,1FMCU59H08KA50559,SUV - SML - HYBRID
84732,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"5,410.00",09/17/2019,BIDADOO ONLINE AUCTION,1FMCU59H38KA50555,SUV - SML - HYBRID
84733,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"5,900.00",10/07/2019,BIDADOO ONLINE AUCTION,1FMCU59H88KA50566,SUV - SML - HYBRID
71579,2007,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,"3,550.00",12/13/2018,BIDADOO ONLINE AUCTION,1FAHP34N77W297982,SEDAN - SML
63545,2006,FORD,F250,PICKUP - DUMP BODY,SDOT,"11,700.00",01/28/2016,BIDADOO ONLINE AUCTION,1FTSX20526ED68087,TRUCK - LIGHT
61466,2006,FORD,FOCUS,SEDAN SUBCOMPACT,SDOT,"2,125.00",04/16/2020,BIDADOO ONLINE AUCTION,1FAHP34N66W257956,SEDAN - SML
63523,2006,FORD,RANGER,COMPACT PICKUP,SDOT,"6,200.00",12/12/2017,BIDADOO ONLINE AUCTION,1FTZR44U36PA83702,TRUCK - LIGHT
63527,2006,FORD,RANGER,COMPACT PICKUP,SDOT,"10,400.00",10/02/2017,BIDADOO ONLINE AUCTION,1FTZR44U76PA83704,TRUCK - LIGHT
63530,2006,FORD,RANGER,COMPACT PICKUP,SDOT,"6,680.00",02/15/2018,BIDADOO ONLINE AUCTION,1FTZR44U96PA83705,TRUCK - LIGHT
63542,2006,FORD,RANGER,COMPACT PICKUP,SDOT,"7,200.00",12/12/2017,BIDADOO ONLINE AUCTION,1FTZR44U16PA83701,TRUCK - LIGHT
84734,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"5,600.00",08/07/2019,BIDADOO ONLINE AUCTION,1FMCU59H98KA50558,SUV - SML - HYBRID
S65674,2006,EAGLE PREMIERE,712EFB,TRAILER - PUMP - 10000 LB GVWR,SPU,"2,250.00",08/09/2018,MURPHYS AUCTION,1C9BE24226P694184,TRAILER
61503,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,"4,200.00",10/30/2018,MURPHYS AUCTION,JTDKB22U163146476,SEDAN - SML - HYBRID
64701,2006,FORD,ESCAPE,SUV COMPACT 4X4,SPU,"5,550.00",05/08/2017,MURPHYS AUCTION,1FMYU92Z96KD02046,SUV - SML
61032,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,"5,600.00",03/07/2018,MURPHYS AUCTION,JTDKB22U263145191,SEDAN - SML - HYBRID
75604,2007,PETERBILT,357,TRUCK - DUMP - SANDER - PLOW - CLASS 8,SDOT,"38,025.00",07/14/2020,MURPHYS AUCTION,1NPAHU8X27D684969,TRUCK - DUMP TRUCK
P0604,2006,MANNS,TRAILER,TRAILER  - WATER TANK,DPR,"3,650.00",07/02/2019,MURPHYS AUCTION,TL1455,TRAILER
84735,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"4,511.00",12/23/2019,BIDADOO ONLINE AUCTION,1FMCU59H78KA50560,SUV - SML - HYBRID
84736,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"7,026.99",01/31/2020,BIDADOO ONLINE AUCTION,1FMCU59H68KA50565,SUV - SML - HYBRID
84738,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"6,600.00",08/20/2019,BIDADOO ONLINE AUCTION,1FMCU59HX8KA50553,SUV - SML - HYBRID
84740,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"7,850.00",08/20/2019,BIDADOO ONLINE AUCTION,1FMCU59H18KA50568,SUV - SML - HYBRID
63583,2006,FORD,F250,PICKUP - DUMP BODY,SDOT,"12,700.00",04/06/2016,BIDADOO ONLINE AUCTION,1FTSX20546ED68088,TRUCK - LIGHT
63541,2006,FORD,F250,PICKUP - DUMP BODY,SDOT,"10,750.00",01/14/2016,BIDADOO ONLINE AUCTION,1FTSX20566ED68089,TRUCK - LIGHT
63580,2006,FORD,F250,PICKUP - DUMP BODY,SDOT,"10,333.00",01/06/2016,BIDADOO ONLINE AUCTION,1FTSX20526ED68090,TRUCK - LIGHT
63220,2006,FORD,F250,PICKUP,FAS,"13,100.00",06/25/2018,MURPHYS AUCTION,1FTSX205X6ED68094,TRUCK - LIGHT
63573,2006,FORD,RANGER,COMPACT PICKUP,SDOT,"8,100.00",12/12/2017,BIDADOO ONLINE AUCTION,1FTZR44U56PA83703,TRUCK - LIGHT
63587,2006,FORD,RANGER,COMPACT PICKUP,SDOT,"6,200.00",05/14/2018,BIDADOO ONLINE AUCTION,1FTZR44U26PA83707,TRUCK - LIGHT
63468,2006,FORD,RANGER,PICKUP COMPACT,SPU,"9,000.00",08/04/2017,BIDADOO ONLINE AUCTION,1FTZR44U06PA83706,TRUCK - LIGHT
63615,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - 4X4,SDOT,"7,411.00",11/20/2017,BIDADOO ONLINE AUCTION,1GCCS136768269734,TRUCK - LIGHT
61124,2006,JEEP,GRAND CHEROKEE,SUV - COMPACT - 4WD,SFD,"3,800.00",03/13/2017,BIDADOO ONLINE AUCTION,1J4GR48K06C313035,SUV - MED
52233,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,"3,150.00",03/13/2020,MURPHYS AUCTION,JTDKB22U953081679,SEDAN - SML - HYBRID
69830,2006,DODGE,MAGNUM,PATROL STATION WAGON,SPD,"3,150.00",03/08/2016,BIDADOO ONLINE AUCTION,2D8GV47286H355163,SEDAN - PATROL
51555,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,HSD,"5,600.00",06/09/2020,BIDADOO ONLINE AUCTION,JTDKB22UX53121977,SEDAN - SML - HYBRID
61513,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,"7,600.00",11/08/2018,BIDADOO ONLINE AUCTION,JTDKB22U463137075,SEDAN - SML - HYBRID
52410,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDCI,"4,851.00",11/21/2018,BIDADOO ONLINE AUCTION,JTDKB22UX57055164,SEDAN - SML - HYBRID
51607,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SPD,"3,057.77",12/12/2017,BIDADOO ONLINE AUCTION,1FAFP34N85W290673,SEDAN - SML
64649,2006,FORD,RANGER,COMPACT PICKUP,SPU,"7,900.00",01/25/2018,BIDADOO ONLINE AUCTION,1FTZR44UX6PA83700,TRUCK - LIGHT
86351,1996,FORD,E350,CUTAWAY VAN,SPD,225.00,02/22/2016,MURPHYS AUCTION,1FDJE30F5THA79887,VAN
66577,2006,FORD NEW HOLLAND,TS115A,TRACTOR - 4X4,SPU,"28,500.00",04/26/2019,BIDADOO ONLINE AUCTION,ACP264758,TRACTOR
84741,2008,FORD,ESCAPE HYBRID,COMPACT SUV - HYBRID - 4X4,SDCI,"5,955.00",10/07/2019,BIDADOO ONLINE AUCTION,1FMCU59H38KA50569,SUV - SML - HYBRID
62901,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,DPR,"4,310.00",03/06/2019,MURPHYS AUCTION,JTDKB22U363145992,SEDAN - SML - HYBRID
62902,2006,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,"4,450.00",07/18/2019,BIDADOO ONLINE AUCTION,JTDKB22U363146432,SEDAN - SML - HYBRID
62904,2006,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,"3,688.00",05/03/2019,MURPHYS AUCTION,JTDKB22U663146263,SEDAN - SML - HYBRID
51030,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,"4,050.00",10/21/2016,MURPHYS AUCTION,JTDKB22UX57054533,SEDAN - SML - HYBRID
61037,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,"7,785.85",04/13/2016,BIDADOO ONLINE AUCTION,JTDKB22U263145790,SEDAN - SML - HYBRID
51618,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,"4,550.00",03/31/2017,BIDADOO ONLINE AUCTION,1FAFP34N05W298279,SEDAN - SML
64501,2006,FORD,F250,PICKUP,SPU,"6,100.00",10/21/2016,MURPHYS AUCTION,1FTSX20546ED68091,TRUCK - LIGHT
63879,2006,FORD,F250,PICKUP,DPR,"8,101.11",12/12/2017,BIDADOO ONLINE AUCTION,1FTSX20566ED68092,TRUCK - LIGHT
63385,2006,FORD,F350,PICKUP - FLATBED - PRESSURE WASHER,DPR,"9,577.00",04/18/2017,BIDADOO ONLINE AUCTION,1FDSX34506ED68097,TRUCK - LIGHT
63559,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SDOT,"6,900.00",03/13/2017,MURPHYS AUCTION,1GCDT136468265240,TRUCK - LIGHT
88315,2008,GO-4,INTERCEPTOR III,PEO SCOOTER,SPD,"3,650.00",08/21/2017,BIDADOO ONLINE AUCTION,2W9MPH6128S044610,SCOOTER
61428,2006,DODGE,STRATUS,MIDSIZE SEDAN,SPU,"3,351.00",04/05/2018,BIDADOO ONLINE AUCTION,1B3EL46T96N268869,SEDAN - MED
61660,2006,DODGE,STRATUS,MIDSIZE SEDAN,SPU,"3,200.00",04/16/2020,BIDADOO ONLINE AUCTION,1B3EL46T56N268870,SEDAN - MED
62542,2006,DODGE,CARAVAN,PASSENGER MINIVAN,SPU,"3,350.00",12/21/2017,MURPHYS AUCTION,1D4GP24R46B684579,VAN - MINIVAN
62680,2006,FORD,RANGER,COMPACT PICKUP - 4X4,DPR,"7,400.00",02/01/2017,BIDADOO ONLINE AUCTION,1FTZR15E76PA83689,TRUCK - LIGHT
59855,2005,FORD,CROWN VICTORIA,FULLSIZE SEDAN,SPD,"3,600.00",03/23/2016,BIDADOO ONLINE AUCTION,2FAFP71W25X166374,SEDAN - PATROL
53218,2005,CHEVROLET,EXPRESS ACCESS CG23405,CARGO VAN,SPD,"9,500.00",12/23/2019,BIDADOO ONLINE AUCTION,1GCGG25V551252032,VAN
31544,2011,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,"2,600.00",10/21/2016,MURPHYS AUCTION,2FABP7BV3BX161555,SEDAN - PATROL
62033,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,"5,850.00",10/05/2018,BIDADOO ONLINE AUCTION,JTDKB22U763146305,SEDAN - SML - HYBRID
51028,2005,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SPD,"5,101.00",10/30/2018,MURPHYS AUCTION,JTDKB22U557055153,SEDAN - SML - HYBRID
67114,2006,JOHN DEERE,6320,TRACTOR - BOOM MOWER,SDOT,"22,850.00",12/13/2018,BIDADOO ONLINE AUCTION,L0632OH 486590,TRACTOR - MOWER
61623,2006,TOYOTA,PRIUS,COMPACT SEDAN - HYBRID,SDOT,"6,500.00",12/13/2018,BIDADOO ONLINE AUCTION,JTDKB22U063129409,SEDAN - SML - HYBRID
53514,2005,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,"4,076.30",03/23/2016,BIDADOO ONLINE AUCTION,1D4GP24R85B334645,VAN - MINIVAN
63566,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SDOT,"10,250.00",05/08/2017,MURPHYS AUCTION,1GCDT136268266774,TRUCK - LIGHT
62541,2006,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,"12,250.00",09/01/2017,MURPHYS AUCTION,1GCDT136068266692,TRUCK - LIGHT
63449,2006,FORD,RANGER,COMPACT PICKUP,DPR,"4,801.00",03/03/2017,BIDADOO ONLINE AUCTION,1FTZR44U76PA57426,TRUCK - LIGHT
31545,2011,FORD,CROWN VICTORIA,PATROL CAR - TRAFFIC,SPD,"4,025.00",12/08/2016,MURPHYS AUCTION,2FABP7BV5BX161556,SEDAN - PATROL
74543,2007,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,"10,800.00",10/02/2017,BIDADOO ONLINE AUCTION,1GCDT13E578222471,TRUCK - LIGHT
74536,2007,CHEVROLET,COLORADO 4X4,COMPACT PICKUP - CREW CAB - 4X4,SPU,"11,000.00",09/01/2017,MURPHYS AUCTION,1GCDT13E178224766,TRUCK - LIGHT
51571,2005,TOYOTA,PRIUS,SEDAN COMPACT HYBRID,FAS,"6,600.00",03/01/2016,BIDADOO ONLINE AUCTION,JTDKB22U953111554,SEDAN - SML - HYBRID
51665,2005,FORD,FOCUS,SUBCOMPACT SEDAN,SDOT,"3,819.99",03/03/2017,BIDADOO ONLINE AUCTION,1FAFP34N15W298288,SEDAN - SML
63714,2006,CHEVROLET,EXPRESS,CARGO VAN - PARKING METER COLLECTIONS,FAS,"5,800.00",10/28/2019,BIDADOO ONLINE AUCTION,1GCHG35U361141644,VAN
63715,2006,CHEVROLET,EXPRESS,CARGO VAN - PARKING METER COLLECTIONS,FAS,"9,900.00",11/14/2019,MURPHYS AUCTION,1GCHG35U561142424,VAN
64559,2006,FORD,F350,PICKUP,SPU,"4,000.00",06/23/2017,MURPHYS AUCTION,1FTSF30506ED68100,TRUCK - LIGHT
63789,2006,FORD,F350,PICKUP - STANDARD CAB - 2WD,SFD,"7,100.00",09/28/2016,BIDADOO ONLINE AUCTION,1FTWF30Y86ED68101,TRUCK - LIGHT
63565,2006,FORD,F250,PICKUP - CREW CAB,SDOT,"9,300.00",08/03/2016,BIDADOO ONLINE AUCTION,1FTSW20516ED68102,TRUCK - LIGHT
63569,2006,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,"5,850.00",12/12/2017,BIDADOO ONLINE AUCTION,1D4GP24R76B684575,VAN - MINIVAN
63600,2006,DODGE,CARAVAN,PASSENGER MINIVAN,SDOT,"6,150.00",10/25/2017,MURPHYS AUCTION,1D4GP24R06B684577,VAN - MINIVAN
61763,2006,DODGE,CARAVAN,VAN - MINIVAN - 8 PASSENGER,SFD,"5,556.00",09/15/2016,BIDADOO ONLINE AUCTION,1D4GP24R96B684576,VAN - MINIVAN
63546,2006,FORD,FREESTAR,MINIVAN CARGO,SPU,"2,985.00",06/29/2017,BIDADOO ONLINE AUCTION,2FTZA54626BA64127,VAN - MINIVAN
71336,2007,FORD,ESCAPE,SUV COMPACT 2WD,SDCI,"5,675.00",07/18/2019,BIDADOO ONLINE AUCTION,1FMYU02Z47KA03450,SUV - SML
73381,2007,FORD,RANGER,COMPACT PICKUP - FLATBED,DPR,"4,500.00",06/23/2017,MURPHYS AUCTION,1FTZR44U07PA12135,TRUCK - LIGHT
